tanggal,NAV,AUM
2016-04-11,1000.34,NA
2016-04-18,1001.18,NA
2016-04-25,1002.18,NA
2016-05-01,NA,11950000000.0
2016-05-02,1001.92,NA
2016-05-09,1002.97,NA
2016-05-16,1003.56,NA
2016-05-23,1004.05,NA
2016-05-30,1006.3,NA
2016-06-01,NA,12040000000.0
2016-06-03,1006.71,NA
2016-06-10,1008.05,NA
2016-06-16,1009.21,NA
2016-06-23,1010.15,NA
2016-06-30,1012.31,NA
2016-07-01,NA,12120000000.0
2016-07-11,1016.16,NA
2016-07-13,1015.8,NA
2016-07-19,1017.17,NA
2016-07-26,1018.3,NA
2016-08-01,NA,12180000000.0
2016-08-02,1020.05,NA
2016-08-08,1020.77,NA
2016-08-15,1022.16,NA
2016-08-22,1023.54,NA
2016-08-29,1024.55,NA
2016-09-01,NA,12200000000.0
2016-09-05,1025.69,NA
2016-09-13,1026.96,NA
2016-09-19,1027.56,NA
2016-09-23,1028.28,NA
2016-09-30,1028.48,NA
2016-10-01,NA,12260000000.0
2016-10-07,1029.53,NA
2016-10-13,1030.51,NA
2016-10-20,1031.4,NA
2016-10-26,1032.8,NA
2016-11-01,NA,12240000000.0
2016-11-02,1033.82,NA
2016-11-09,1035.15,NA
2016-11-15,1034.91,NA
2016-11-22,1035.13,NA
2016-11-28,1035.62,NA
2016-12-01,NA,11910000000.0
2016-12-05,1037.6,NA
2016-12-13,1039.55,NA
2016-12-19,1042.77,NA
2016-12-27,1047.57,NA
2017-01-01,NA,1900000000.0
2017-01-03,1051.4,NA
2017-01-09,1063.21,NA
2017-01-16,1051.98,NA
2017-01-20,1051.77,NA
2017-01-27,1051.9,NA
2017-02-01,NA,1910000000.0
2017-02-02,1052.43,NA
2017-02-09,1053.16,NA
2017-02-16,1053.88,NA
2017-02-22,1054.35,NA
2017-03-01,1054.43,5410000000.0
2017-03-07,1054.94,NA
2017-03-14,1055.72,NA
2017-03-20,1056.37,NA
2017-03-27,1057.03,NA
2017-04-01,NA,5430000000.0
2017-04-03,1057.81,NA
2017-04-10,1056.78,NA
2017-04-17,1059.42,NA
2017-04-25,1060.45,NA
2017-05-01,NA,7450000000.0
2017-05-02,1061.3,NA
2017-05-08,1061.95,NA
2017-05-12,1059.9,NA
2017-05-19,1062.01,NA
2017-05-26,1064.06,NA
2017-06-01,NA,7500000000.0
2017-06-02,1064.89,NA
2017-06-08,1065.63,NA
2017-06-14,1064.32,NA
2017-06-21,1067.23,NA
2017-07-01,NA,8570000000.0
2017-07-03,1069.05,NA
2017-07-04,1069.16,NA
2017-07-11,1069.87,NA
2017-07-17,1069.4,NA
2017-07-24,1070.35,NA
2017-07-31,1071.37,NA
2017-08-01,NA,8610000000.0
2017-08-07,1072.38,NA
2017-08-14,1073.35,NA
