tanggal,NAV,AUM
2018-12-12,1045.27,NA
2018-12-18,1046.14,NA
2018-12-26,1047.62,NA
2018-12-28,1047.89,NA
2019-01-01,NA,88650000000.0
2019-01-02,1048.74,NA
2019-01-08,1049.83,NA
2019-01-14,1050.82,NA
2019-01-18,1051.64,NA
2019-01-24,1053.04,NA
2019-01-29,1053.98,NA
2019-02-01,NA,89240000000.0
2019-02-04,1054.41,NA
2019-02-08,1055.11,NA
2019-02-14,1056.14,NA
2019-02-19,1057.05,NA
2019-02-25,1058.18,NA
2019-03-01,NA,114680000000.0
2019-03-04,1059.76,NA
2019-03-08,1060.21,NA
2019-03-12,1060.98,NA
2019-03-18,1062.05,NA
2019-03-25,1063.36,NA
2019-03-28,1063.74,NA
2019-04-01,NA,117360000000.0
2019-04-02,1063.58,NA
2019-04-08,1064.27,NA
2019-04-15,1065.57,NA
2019-04-18,1066.08,NA
2019-04-23,1067.79,NA
2019-04-29,1068.76,NA
2019-05-01,NA,118130000000.0
2019-05-06,1069.77,NA
2019-05-09,1070.37,NA
2019-05-14,1071.18,NA
2019-05-20,1072.12,NA
2019-05-27,1072.69,NA
2019-05-31,1073.23,NA
2019-06-01,NA,119850000000.0
2019-06-10,1074.12,NA
2019-06-17,1075.78,NA
2019-06-20,1076.2,NA
2019-06-26,1077.04,NA
2019-07-01,1077.91,122880000000.0
2019-07-08,1079.23,NA
2019-07-12,1080.17,NA
2019-07-17,1080.95,NA
2019-07-22,1081.83,NA
2019-07-29,1083.02,NA
2019-08-01,NA,132650000000.0
2019-08-02,1084.25,NA
2019-08-07,1085.68,NA
2019-08-12,1087.09,NA
2019-08-19,1088.75,NA
2019-08-23,1089.64,NA
2019-08-28,1090.46,NA
2019-09-01,NA,117780000000.0
2019-09-02,1091.25,NA
2019-09-09,1092.64,NA
2019-09-13,1093.9,NA
2019-09-18,1094.74,NA
2019-09-23,1095.69,NA
2019-09-30,1097.38,NA
2019-10-01,NA,118770000000.0
2019-10-04,1098.27,NA
2019-10-09,1099.32,NA
2019-10-15,1100.69,NA
2019-10-21,1101.54,NA
2019-10-25,1102.54,NA
2019-10-30,1103.4,NA
2019-11-01,NA,119490000000.0
2019-11-05,1104.69,NA
2019-11-11,1105.88,NA
