Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,
"Feb 4, 2025","7,051.59","7,125.94","7,037.63","7,044.90","7,044.90",
"Feb 3, 2025","7,087.75","7,089.70","6,933.14","7,030.06","7,030.06","135,419,500"
"Jan 31, 2025","7,113.58","7,174.75","7,095.68","7,109.20","7,109.20","125,561,900"
"Jan 30, 2025","7,142.79","7,150.29","7,042.69","7,073.48","7,073.48","156,862,200"
