tanggal,NAV,AUM,currency
2014-02-28,NA,124130.0,IDR
2014-03-28,NA,7079.2,IDR
2014-04-30,NA,178840.0,IDR
2014-05-30,NA,47010.0,IDR
2014-06-30,NA,6955.72,IDR
2014-07-25,NA,7044.23,IDR
2014-08-29,NA,7152.72,IDR
2014-09-30,NA,17180.0,IDR
2014-10-31,NA,7153.64,IDR
2014-11-28,NA,6927.55,IDR
2014-12-30,NA,2011307.0,IDR
2015-01-30,NA,110050.0,IDR
2015-02-27,NA,210300.0,IDR
2015-03-31,NA,210430.0,IDR
2015-04-30,NA,210378.0,IDR
2015-05-29,NA,211630.0,IDR
2015-06-30,NA,212990.0,IDR
2015-07-31,NA,210900.0,IDR
2015-08-31,NA,181370.0,IDR
2015-09-30,NA,210390.0,IDR
2015-10-30,NA,210400.0,IDR
2015-11-30,NA,210400.0,IDR
2015-12-30,NA,210090.0,IDR
2016-01-29,NA,210120.0,IDR
2016-02-29,NA,210200.0,IDR
2016-03-31,NA,210240.0,IDR
2016-04-29,NA,130180.0,IDR
2016-07-29,NA,10002.3,IDR
2016-08-23,1089.11,NA,IDR
2016-08-30,1090.03,NA,IDR
2016-08-31,NA,11540.0,IDR
2016-09-05,1090.9,NA,IDR
2016-09-13,1092.01,NA,IDR
2016-09-19,1093.0,NA,IDR
2016-09-26,1093.96,NA,IDR
2016-09-30,1094.42,28580.0,IDR
2016-10-07,1094.88,NA,IDR
2016-10-13,1095.53,NA,IDR
2016-10-19,1096.2,NA,IDR
2016-10-26,1096.73,NA,IDR
2016-10-31,NA,29570.0,IDR
2016-11-01,1097.2,NA,IDR
2016-11-07,1097.76,NA,IDR
2016-11-14,1098.09,NA,IDR
2016-11-21,1098.66,NA,IDR
2016-11-28,1099.34,NA,IDR
2016-11-30,NA,36400.0,IDR
2016-12-02,1099.72,NA,IDR
2016-12-09,1100.09,NA,IDR
2016-12-15,1100.58,NA,IDR
2016-12-21,1100.99,NA,IDR
2016-12-28,1101.79,NA,IDR
2016-12-30,NA,18020.0,IDR
2017-01-03,1102.31,NA,IDR
2017-01-09,1102.55,NA,IDR
2017-01-16,1102.95,NA,IDR
2017-01-23,1103.6,NA,IDR
2017-01-30,1104.2,NA,IDR
2017-02-06,1104.76,NA,IDR
2017-02-10,1105.05,NA,IDR
2017-02-16,1105.44,NA,IDR
2017-02-23,1106.02,NA,IDR
2017-03-01,1106.54,NA,IDR
2017-03-07,1107.06,NA,IDR
2017-03-14,1107.66,NA,IDR
2017-03-20,1108.0,NA,IDR
2017-03-27,1108.51,NA,IDR
2017-04-03,1109.02,NA,IDR
2017-04-10,1109.39,NA,IDR
2017-04-17,1109.82,NA,IDR
2017-04-21,1110.2,NA,IDR
2017-04-27,1110.71,NA,IDR
2017-05-03,1110.99,NA,IDR
2017-05-10,1111.53,NA,IDR
2017-05-16,1111.85,NA,IDR
2017-05-22,1112.46,NA,IDR
2017-05-29,1112.89,NA,IDR
2017-06-05,1113.5,NA,IDR
2017-06-12,1113.92,NA,IDR
2017-06-19,1114.35,NA,IDR
2017-07-03,1115.74,NA,IDR
2017-07-05,1115.86,NA,IDR
2017-07-12,1116.41,NA,IDR
2017-07-18,1116.96,NA,IDR
2017-07-24,1117.52,NA,IDR
2017-07-31,1118.0,NA,IDR
2017-08-07,1118.55,NA,IDR
2017-08-14,1119.07,NA,IDR
2017-08-21,1119.48,NA,IDR
2017-08-25,1119.64,NA,IDR
2017-08-31,1119.97,NA,IDR
2017-09-07,1120.55,NA,IDR
2017-09-13,1120.95,NA,IDR
2017-09-19,1121.32,NA,IDR
2017-09-26,1121.74,NA,IDR
2017-10-02,1122.22,NA,IDR
2017-10-09,1122.52,NA,IDR
2017-10-16,1123.01,NA,IDR
2017-10-23,1123.5,NA,IDR
2017-10-27,1123.72,NA,IDR
2017-11-01,NA,55560000000.0,IDR
2017-11-03,1124.03,NA,IDR
2017-11-09,1124.52,NA,IDR
2017-11-15,1124.95,NA,IDR
2017-11-22,1125.39,NA,IDR
2017-11-28,1126.02,NA,IDR
2017-12-01,NA,47280000000.0,IDR
2017-12-04,1126.62,NA,IDR
2017-12-11,1127.47,NA,IDR
2017-12-18,1127.59,NA,IDR
2017-12-27,1128.15,NA,IDR
2018-01-01,NA,55670000000.0,IDR
2018-01-02,1128.41,NA,IDR
2018-01-05,1128.61,NA,IDR
2018-01-11,1129.01,NA,IDR
2018-01-18,1129.57,NA,IDR
2018-01-24,1130.13,NA,IDR
2018-01-30,1130.63,NA,IDR
2018-01-31,NA,1130.71,IDR
2018-02-01,NA,57420000000.0,IDR
2018-02-05,1131.16,1131.16,IDR
2018-02-09,NA,1131.54,IDR
2018-02-12,1131.84,1131.84,IDR
2018-02-19,1132.32,1132.32,IDR
2018-02-26,1132.69,1132.69,IDR
2018-02-27,NA,1132.76,IDR
2018-03-05,1133.2,1133.2,IDR
2018-03-06,NA,1133.27,IDR
2018-03-09,1133.53,NA,IDR
2018-03-13,NA,1133.88,IDR
2018-03-14,NA,1133.96,IDR
2018-03-15,1134.04,NA,IDR
2018-03-21,NA,1134.45,IDR
2018-03-22,1134.52,NA,IDR
2018-03-28,1134.94,NA,IDR
2018-03-29,NA,1135.01,IDR
2018-04-01,NA,37600000000.0,IDR
2018-04-03,1135.41,NA,IDR
2018-04-05,NA,1135.55,IDR
2018-04-09,NA,1135.88,IDR
2018-04-10,1135.96,NA,IDR
2018-04-13,NA,1136.16,IDR
2018-04-16,1135.94,1135.94,IDR
2018-04-20,NA,1136.21,IDR
2018-04-23,1136.41,1136.41,IDR
2018-04-30,1136.91,1136.91,IDR
2018-05-01,NA,85380000000.0,IDR
2018-05-07,1137.33,1137.33,IDR
2018-05-09,NA,1137.44,IDR
2018-05-11,1137.54,NA,IDR
2018-05-14,NA,1137.67,IDR
2018-05-17,NA,1137.4,IDR
2018-05-18,1137.46,NA,IDR
2018-05-21,NA,1137.65,IDR
2018-05-24,1137.84,NA,IDR
2018-05-25,NA,1137.87,IDR
2018-05-28,NA,1137.94,IDR
2018-05-30,1137.97,NA,IDR
2018-06-04,NA,1138.39,IDR
2018-06-06,1138.54,NA,IDR
2018-06-20,1139.09,1139.09,IDR
2018-06-25,1139.57,NA,IDR
2018-06-26,NA,1139.7,IDR
2018-06-27,NA,1139.8,IDR
2018-07-02,1140.19,NA,IDR
2018-07-04,NA,1140.27,IDR
2018-07-05,NA,1140.32,IDR
2018-07-09,1140.65,NA,IDR
2018-07-11,NA,1140.76,IDR
2018-07-13,NA,1140.83,IDR
2018-07-16,1140.94,NA,IDR
2018-07-19,NA,1141.1,IDR
2018-07-20,1141.17,NA,IDR
2018-07-23,NA,1141.41,IDR
2018-07-26,1141.61,1141.61,IDR
2018-07-30,NA,1141.91,IDR
2018-08-02,1142.2,NA,IDR
2018-08-03,NA,1142.28,IDR
2018-08-06,NA,1142.51,IDR
2018-08-08,1142.71,NA,IDR
2018-08-10,NA,1142.91,IDR
2018-08-14,1143.33,1143.33,IDR
2018-08-20,NA,1144.14,IDR
2018-08-21,1144.25,NA,IDR
2018-08-23,NA,1144.38,IDR
2018-08-27,1144.57,1144.57,IDR
2018-08-30,NA,1144.72,IDR
2018-09-03,1145.07,1145.07,IDR
2018-09-10,1145.81,1145.81,IDR
2018-09-17,1146.36,1146.36,IDR
2018-09-21,1146.8,NA,IDR
2018-09-24,NA,1146.98,IDR
2018-09-27,1147.29,NA,IDR
2018-10-04,1148.09,NA,IDR
2018-10-10,1149.08,NA,IDR
2018-10-16,1149.68,NA,IDR
2018-10-23,1150.4,NA,IDR
2018-10-29,1151.26,NA,IDR
2018-11-01,NA,249440000000.0,IDR
2018-11-05,1151.87,NA,IDR
2018-11-12,1152.44,NA,IDR
2018-11-19,1153.02,NA,IDR
2018-11-23,1153.39,NA,IDR
2018-11-30,1154.16,NA,IDR
2018-12-01,NA,69730000000.0,IDR
2018-12-06,1154.83,NA,IDR
2018-12-12,1155.62,NA,IDR
2018-12-19,1156.47,NA,IDR
2018-12-26,1158.02,NA,IDR
2019-01-01,NA,230070000000.0,IDR
2019-01-02,1158.62,NA,IDR
2019-01-07,1159.02,NA,IDR
2019-01-14,1159.53,NA,IDR
2019-01-21,1160.13,NA,IDR
2019-01-28,1160.89,NA,IDR
2019-02-01,1161.36,198150000000.0,IDR
2019-02-07,1161.92,NA,IDR
2019-02-14,1162.85,NA,IDR
2019-02-20,1163.63,NA,IDR
2019-02-26,1164.33,NA,IDR
2019-03-01,NA,198420000000.0,IDR
2019-03-05,1165.38,NA,IDR
2019-03-11,1166.04,NA,IDR
2019-03-18,1166.8,NA,IDR
2019-03-25,1167.49,NA,IDR
2019-04-01,1168.5,200540000000.0,IDR
2019-04-05,1168.81,NA,IDR
2019-04-11,1169.12,NA,IDR
2019-04-18,1170.22,NA,IDR
2019-04-24,1170.49,NA,IDR
2019-04-30,1171.77,NA,IDR
2019-05-01,NA,481340000000.0,IDR
2019-05-07,1172.41,NA,IDR
2019-05-13,1173.0,NA,IDR
2019-05-20,1173.58,NA,IDR
2019-05-27,1174.28,NA,IDR
