tanggal,NAV,AUM
2018-01-01,NA,770000000000.0
2018-01-02,1005.39,NA
2018-01-08,1013.29,NA
2018-01-12,1008.75,NA
2018-01-18,1022.76,NA
2018-01-23,1055.32,NA
2018-01-29,1044.77,NA
2018-02-01,NA,790000000000.0
2018-02-05,1027.84,NA
2018-02-08,1026.31,NA
2018-02-13,1029.88,NA
2018-02-19,1045.89,NA
2018-02-26,1012.41,NA
2018-03-01,1022.86,840000000000.0
2018-03-06,1001.01,NA
2018-03-12,998.19,NA
2018-03-19,961.49,NA
2018-03-22,951.66,NA
2018-03-28,926.53,NA
2018-04-01,NA,850000000000.0
2018-04-02,948.0,NA
2018-04-09,948.78,NA
2018-04-12,959.46,NA
2018-04-18,960.65,NA
2018-04-23,954.44,NA
2018-04-30,889.98,NA
2018-05-01,NA,830000000000.0
2018-05-04,854.48,NA
2018-05-09,893.58,NA
2018-05-14,899.43,NA
2018-05-21,842.94,NA
2018-05-25,893.75,NA
2018-05-30,899.43,NA
2018-06-01,NA,770000000000.0
2018-06-05,909.21,NA
2018-06-20,861.15,NA
2018-06-26,848.14,NA
2018-07-01,NA,800000000000.0
2018-07-02,842.13,NA
2018-07-06,836.8,NA
2018-07-12,869.65,NA
2018-07-17,858.55,NA
2018-07-23,875.99,NA
2018-07-30,890.95,NA
2018-08-01,NA,870000000000.0
2018-08-02,887.01,NA
2018-08-07,903.79,NA
2018-08-13,862.33,NA
2018-08-20,865.96,NA
2018-08-23,883.95,NA
2018-08-28,895.64,NA
2018-09-01,NA,860000000000.0
2018-09-03,880.86,NA
2018-09-10,865.74,NA
2018-09-13,866.98,NA
2018-09-19,867.79,NA
2018-09-24,870.88,NA
2018-10-01,886.76,850000000000.0
2018-10-05,845.44,NA
2018-10-10,862.36,NA
2018-10-15,849.49,NA
2018-10-22,867.65,NA
2018-10-26,858.85,NA
2018-10-31,873.35,NA
2018-11-01,NA,860000000000.0
2018-11-05,895.29,NA
2018-11-12,856.82,NA
2018-11-16,907.78,NA
2018-11-21,894.68,NA
2018-11-27,909.92,NA
2018-12-01,NA,890000000000.0
2018-12-03,925.8,NA
2018-12-07,925.14,NA
2018-12-13,933.13,NA
2018-12-18,917.54,NA
2018-12-26,926.16,NA
2018-12-28,927.61,NA
2019-01-01,NA,790000000000.0
2019-01-03,935.2,NA
2019-01-08,940.27,NA
2019-01-14,950.07,NA
2019-01-21,970.66,NA
2019-01-24,963.76,NA
2019-01-29,955.84,NA
2019-02-01,NA,800000000000.0
2019-02-04,960.76,NA
2019-02-11,961.03,NA
2019-02-14,942.05,NA
2019-02-19,954.76,NA
2019-02-25,959.89,NA
2019-03-01,NA,800000000000.0
2019-03-04,956.96,NA
2019-03-08,936.35,NA
2019-03-13,936.86,NA
2019-03-18,961.64,NA
2019-03-25,942.46,NA
2019-03-29,959.21,NA
2019-04-01,NA,800000000000.0
2019-04-04,965.33,NA
2019-04-08,957.37,NA
2019-04-15,954.12,NA
2019-04-22,954.0,NA
2019-04-24,961.84,NA
2019-04-29,956.08,NA
2019-05-01,NA,900000000000.0
2019-05-06,930.85,NA
2019-05-10,919.89,NA
2019-05-15,884.74,NA
2019-05-21,878.06,NA
2019-05-27,914.4,NA
2019-05-31,936.52,NA
2019-06-01,NA,830000000000.0
2019-06-10,954.8,NA
2019-06-11,954.28,NA
2019-06-17,938.05,NA
2019-06-21,959.0,NA
2019-06-27,963.87,NA
2019-07-01,NA,970000000000.0
2019-07-02,975.75,NA
2019-07-08,967.71,NA
2019-07-15,981.24,NA
2019-07-18,976.44,NA
2019-07-23,976.99,NA
2019-07-29,959.19,NA
2019-08-01,NA,920000000000.0
2019-08-05,927.3,NA
2019-08-08,940.43,NA
2019-08-14,936.72,NA
2019-08-19,932.43,NA
2019-08-26,917.18,NA
2019-08-29,931.21,NA
2019-09-01,NA,850000000000.0
2019-09-04,925.62,NA
2019-09-09,938.81,NA
2019-09-16,931.51,NA
2019-09-20,927.96,NA
2019-09-25,910.65,NA
2019-09-30,916.26,NA
2019-10-01,NA,760000000000.0
2019-10-07,879.91,NA
2019-10-11,894.24,NA
2019-10-16,907.86,NA
2019-10-21,920.25,NA
2019-10-28,937.95,NA
2019-11-01,924.81,750000000000.0
2019-11-06,930.8,NA
2019-11-12,927.56,NA
2019-11-18,917.03,NA
2019-11-22,923.09,NA
2019-11-28,894.08,NA
2019-12-01,NA,780000000000.0
2019-12-03,923.95,NA
2019-12-09,937.22,NA
2019-12-16,943.37,NA
2019-12-19,951.06,NA
2019-12-26,962.87,NA
2019-12-30,956.16,NA
2020-01-01,NA,770000000000.0
2020-01-06,952.56,NA
2020-01-09,958.28,NA
2020-01-14,973.15,NA
2020-01-20,961.9,NA
2020-01-27,948.09,NA
2020-01-30,933.48,NA
2020-02-01,NA,620000000000.0
2020-02-05,923.15,NA
2020-02-06,913.04,NA
2020-02-10,914.31,NA
2020-02-13,891.91,NA
2020-02-17,899.89,NA
2020-02-21,903.45,NA
2020-02-24,880.25,NA
2020-02-26,869.79,NA
2020-02-28,828.28,NA
2020-03-01,NA,456240000000.0
2020-03-02,818.39,NA
2020-03-03,841.28,NA
2020-03-09,776.64,NA
2020-03-10,787.2,NA
2020-03-13,744.56,NA
2020-03-16,695.16,NA
2020-03-18,629.85,NA
2020-03-23,561.85,NA
2020-03-26,622.33,NA
2020-03-30,648.74,NA
2020-04-01,NA,481890000000.0
2020-04-02,660.69,NA
2020-04-03,679.93,NA
2020-04-06,702.24,NA
2020-04-08,670.15,NA
2020-04-09,665.23,NA
2020-04-13,658.23,NA
2020-04-14,681.53,NA
2020-04-17,656.45,NA
2020-04-20,650.84,NA
2020-04-21,632.59,NA
2020-04-24,636.43,NA
2020-04-28,637.39,NA
2020-04-29,652.63,NA
2020-05-01,NA,520000000000.0
2020-05-04,654.3,NA
2020-05-05,661.37,NA
2020-05-11,664.89,NA
2020-05-13,640.49,NA
2020-05-15,628.83,NA
2020-05-18,625.32,NA
2020-05-20,637.43,NA
2020-05-26,658.59,NA
2020-05-28,671.77,NA
2020-06-01,NA,540000000000.00006
2020-06-02,718.93,NA
2020-06-04,723.97,NA
2020-06-08,758.77,NA
2020-06-11,711.65,NA
2020-06-12,711.26,NA
2020-06-16,740.64,NA
2020-06-19,716.23,NA
2020-06-22,717.4,NA
2020-06-23,704.0,NA
2020-06-29,717.58,NA
2020-07-01,714.24,600000000000.0
2020-07-02,730.09,NA
2020-07-06,727.33,NA
2020-07-07,735.08,NA
2020-07-08,748.41,NA
2020-07-13,750.62,NA
2020-07-15,745.93,NA
2020-07-20,745.32,NA
2020-07-23,764.71,NA
2020-07-27,752.9,NA
2020-07-29,754.37,NA
2020-07-30,755.25,NA
2020-08-01,NA,640000000000.0
2020-08-03,735.07,NA
2020-08-07,758.85,NA
2020-08-10,766.59,NA
2020-08-11,764.67,NA
2020-08-14,788.23,NA
2020-08-18,791.59,NA
2020-08-19,794.73,NA
2020-08-24,795.53,NA
2020-08-26,801.58,NA
2020-08-31,782.84,NA
2020-09-01,NA,600000000000.0
2020-09-02,794.69,NA
2020-09-04,785.33,NA
2020-09-07,777.02,NA
2020-09-09,765.86,NA
2020-09-10,713.33,NA
2020-09-14,766.34,NA
2020-09-17,730.89,NA
2020-09-21,729.58,NA
2020-09-24,695.87,NA
2020-09-25,721.54,NA
2020-09-28,702.96,NA
2020-09-30,696.94,NA
2020-10-01,NA,660000000000.0
2020-10-02,703.83,NA
