Date,Open,High,Low,Close,Adj Close,Volume
"2019-09-02,996.31,997.29,986.24,986.45,986.45,""1,531,000,000"""
"2019-09-03,987.30,991.27,973.74,977.21,977.21,""1,313,200,000"""
"2019-09-04,979.11,979.18,970.52,976.78,976.78,""1,148,900,000"""
"2019-09-05,983.79,986.28,978.54,986.20,986.20,""1,102,200,000"""
"2019-09-06,992.39,993.79,985.78,988.78,988.78,""1,179,400,000"""
"2019-09-09,993.65,993.82,986.22,989.97,989.97,""1,202,400,000"""
"2019-09-10,991.44,992.96,987.41,992.86,992.86,""1,349,100,000"""
"2019-09-11,992.21,""1,002.55"",988.01,""1,002.55"",""1,002.55"",""1,470,800,000"""
"2019-09-12,""1,006.56"",""1,009.35"",992.62,992.62,992.62,""1,219,900,000"""
"2019-09-13,""1,000.11"",""1,000.68"",989.97,992.25,992.25,""905,100,000"""
"2019-09-16,985.04,985.77,973.72,983.25,983.25,""1,521,600,000"""
"2019-09-17,981.45,986.73,978.28,985.92,985.92,""1,165,100,000"""
"2019-09-18,985.92,991.84,984.86,991.84,991.84,""1,124,400,000"""
"2019-09-19,990.01,991.38,982.19,982.80,982.80,""923,400,000"""
"2019-09-20,983.57,985.38,976.29,980.77,980.77,""1,537,300,000"""
"2019-09-23,981.96,983.64,974.88,976.78,976.78,""956,200,000"""
"2019-09-24,971.80,972.95,959.28,961.53,961.53,""1,162,100,000"""
"2019-09-25,956.83,961.32,948.00,961.13,961.13,""879,600,000"""
"2019-09-26,966.80,979.85,964.90,979.12,979.12,""987,400,000"""
"2019-09-27,974.35,976.23,970.65,972.45,972.45,""750,500,000"""
"2019-09-30,970.76,972.09,962.97,968.15,968.15,""976,500,000"""
"2019-10-01,967.06,968.89,960.11,960.15,960.15,""794,100,000"""
"2019-10-02,956.57,963.20,941.74,941.74,941.74,""991,400,000"""
"2019-10-03,935.39,939.44,928.34,935.43,935.43,""1,556,000,000"""
"2019-10-04,940.71,945.66,939.09,942.64,942.64,""1,540,600,000"""
"2019-10-07,947.05,947.66,929.22,931.04,931.04,""899,000,000"""
"2019-10-08,937.26,940.93,931.95,937.99,937.99,""991,800,000"""
"2019-10-09,935.99,939.26,933.48,934.75,934.75,""943,200,000"""
"2019-10-10,932.88,937.76,932.48,933.42,933.42,""1,078,200,000"""
"2019-10-11,936.43,949.47,936.39,948.07,948.07,""930,400,000"""
"2019-10-14,954.42,958.90,949.31,954.48,954.48,""874,300,000"""
"2019-10-15,955.51,959.74,950.96,959.74,959.74,""987,200,000"""
"2019-10-16,962.41,963.91,957.12,962.61,962.61,""1,078,400,000"""
"2019-10-17,962.39,967.95,961.98,967.77,967.77,""1,203,900,000"""
"2019-10-18,968.80,976.86,967.77,974.60,974.60,""1,766,300,000"""
"2019-10-21,978.53,981.70,972.91,975.69,975.69,""975,700,000"""
"2019-10-22,977.23,982.91,971.07,982.91,982.91,""1,008,200,000"""
"2019-10-23,982.40,992.12,977.16,992.12,992.12,""1,272,200,000"""
"2019-10-24,995.78,""1,011.91"",994.49,""1,011.46"",""1,011.46"",""1,579,900,000"""
"2019-10-25,""1,012.14"",""1,012.65"",989.65,991.31,991.31,""1,143,200,000"""
"2019-10-28,991.99,996.80,988.94,993.58,993.58,""895,400,000"""
"2019-10-29,993.67,997.85,989.60,997.85,997.85,""1,319,600,000"""
"2019-10-30,""1,002.26"",""1,002.42"",992.72,999.01,999.01,""1,021,400,000"""
"2019-10-31,996.35,997.57,979.07,984.84,984.84,""1,755,100,000"""
"2019-11-01,984.16,985.78,976.79,980.09,980.09,""1,615,200,000"""
"2019-11-04,983.01,988.07,976.17,976.17,976.17,""1,181,800,000"""
"2019-11-05,982.04,999.76,980.12,999.76,999.76,""1,307,100,000"""
"2019-11-06,""1,001.81"",""1,001.87"",985.80,988.01,988.01,""1,280,500,000"""
"2019-11-07,992.10,992.17,966.18,978.36,978.36,""1,407,700,000"""
"2019-11-08,977.81,982.59,970.78,981.69,981.69,""1,149,500,000"""
"2019-11-11,979.06,981.67,974.35,978.47,978.47,""809,300,000"""
"2019-11-12,974.45,984.22,973.83,984.22,984.22,""942,300,000"""
"2019-11-13,982.88,983.72,971.89,974.88,974.88,""949,600,000"""
"2019-11-14,972.66,974.64,956.76,964.58,964.58,""998,100,000"""
"2019-11-15,969.93,977.21,963.99,975.37,975.37,""831,100,000"""
"2019-11-18,974.13,976.91,970.30,974.22,974.22,""833,800,000"""
"2019-11-19,977.99,985.90,972.90,985.90,985.90,""973,400,000"""
"2019-11-20,981.59,990.30,978.42,988.33,988.33,""1,038,000,000"""
"2019-11-21,983.01,983.49,975.39,980.32,980.32,""885,900,000"""
"2019-11-22,979.91,982.47,975.26,977.46,977.46,""849,400,000"""
"2019-11-25,975.72,977.50,965.11,967.76,967.76,""824,300,000"""
"2019-11-26,973.30,973.80,958.82,958.82,958.82,""2,631,300,000"""
"2019-11-27,957.63,967.21,953.17,961.19,961.19,""1,025,700,000"""
"2019-11-28,957.81,963.92,944.93,946.01,946.01,""1,003,100,000"""
"2019-11-29,945.74,960.12,942.48,956.82,956.82,""904,900,000"""
"2019-12-02,960.71,978.26,959.93,978.26,978.26,""985,600,000"""
"2019-12-03,975.57,980.88,972.56,977.77,977.77,""901,000,000"""
"2019-12-04,974.99,977.50,970.63,974.13,974.13,""949,800,000"""
"2019-12-05,979.26,986.69,978.83,986.36,986.36,""1,212,700,000"""
"2019-12-06,988.18,993.12,982.77,992.52,992.52,""1,027,600,000"""
"2019-12-09,994.08,996.39,989.49,993.24,993.24,""1,240,300,000"""
"2019-12-10,990.84,994.93,990.12,992.11,992.11,""1,022,800,000"""
"2019-12-11,993.62,995.03,988.31,990.12,990.12,""1,033,900,000"""
"2019-12-12,991.56,995.44,982.23,982.23,982.23,""1,134,200,000"""
"2019-12-13,993.12,997.65,990.81,997.65,997.65,""1,349,900,000"""
"2019-12-16,997.99,""1,006.43"",997.99,""1,001.00"",""1,001.00"",""1,537,900,000"""
"2019-12-17,""1,004.08"",""1,008.13"",998.87,""1,008.13"",""1,008.13"",""1,285,100,000"""
"2019-12-18,""1,007.80"",""1,019.09"",""1,002.79"",""1,019.09"",""1,019.09"",""1,367,600,000"""
"2019-12-19,""1,015.60"",""1,017.05"",""1,006.12"",""1,009.50"",""1,009.50"",""1,121,300,000"""
"2019-12-20,""1,010.85"",""1,018.32"",""1,006.55"",""1,018.32"",""1,018.32"",""1,284,000,000"""
"2019-12-23,""1,025.72"",""1,025.85"",""1,014.62"",""1,021.62"",""1,021.62"",""953,400,000"""
"2019-12-26,""1,020.04"",""1,024.66"",""1,019.54"",""1,021.56"",""1,021.56"",""798,800,000"""
"2019-12-27,""1,021.66"",""1,024.25"",""1,020.60"",""1,022.72"",""1,022.72"",""716,700,000"""
"2019-12-30,""1,022.34"",""1,023.88"",""1,014.47"",""1,014.47"",""1,014.47"",""809,200,000"""
