Date,Open,High,Low,Close,Adj Close,Volume
1996-04-11,604.93,606.47,602.47,605.34,605.31,"1,190,600"
1996-04-12,605.34,607.05,604.32,607.05,607.03,"975,200"
1996-04-15,607.10,613.00,607.10,613.00,612.97,"900,800"
1996-04-16,612.91,621.08,612.91,619.26,619.24,"1,327,800"
1996-04-17,619.26,625.28,619.26,624.17,624.15,"1,313,200"
1996-04-18,622.57,622.57,620.51,620.97,620.95,"904,200"
1996-04-19,621.02,624.53,621.02,624.53,624.51,"1,179,400"
1996-04-22,624.53,628.39,624.53,628.39,628.36,"1,422,800"
1996-04-23,628.52,631.41,627.44,627.83,627.80,"1,546,000"
1996-04-24,627.84,630.59,627.45,630.22,630.19,"1,255,000"
1996-04-25,630.22,630.84,624.17,625.38,625.36,"1,636,700"
1996-04-26,625.38,628.24,624.55,628.24,628.22,"1,299,900"
1996-04-29,628.29,628.29,622.81,625.33,625.30,"491,900"
1996-04-30,625.33,627.02,622.89,623.91,623.88,"557,100"
1996-05-01,624.01,629.47,624.01,629.47,629.45,"596,500"
1996-05-02,629.56,629.64,621.91,622.86,622.84,"873,000"
1996-05-03,618.21,618.21,605.99,608.12,608.10,"712,200"
1996-05-06,608.12,608.12,598.40,599.67,599.65,"984,400"
1996-05-07,599.76,613.84,599.76,613.84,613.82,"1,323,800"
1996-05-08,613.84,617.48,613.58,615.53,615.50,"1,155,300"
1996-05-09,615.53,621.02,615.21,620.27,620.25,"1,174,800"
1996-05-10,620.27,620.73,618.33,619.28,619.26,"655,300"
1996-05-13,619.31,625.63,619.17,621.49,621.47,"598,900"
1996-05-14,621.49,621.58,618.02,618.02,618.00,"691,000"
1996-05-15,618.02,620.95,616.93,619.84,619.81,"660,900"
1996-05-17,619.92,621.81,619.03,621.40,621.37,"1,133,600"
1996-05-20,621.40,621.71,616.18,617.69,617.67,"438,600"
1996-05-21,616.88,617.29,613.34,617.29,617.27,"614,300"
1996-05-22,618.06,619.07,616.04,616.39,616.37,"718,700"
1996-05-23,616.39,618.49,615.77,617.32,617.30,"727,500"
1996-05-24,617.32,618.31,616.05,618.06,618.04,"939,400"
1996-05-27,618.06,620.89,618.06,620.67,620.64,"508,700"
1996-05-28,620.68,621.98,619.22,620.99,620.96,"1,009,800"
1996-05-29,621.24,622.48,620.09,622.48,622.46,"806,300"
1996-05-30,622.55,622.91,616.70,617.24,617.22,"770,900"
1996-05-31,617.33,618.29,616.72,617.47,617.44,"570,400"
1996-06-03,617.43,629.86,617.43,624.48,624.45,"661,300"
1996-06-04,624.57,625.16,614.43,615.92,615.90,"803,800"
1996-06-05,615.97,616.98,612.05,616.08,616.05,"1,180,100"
1996-06-06,616.10,617.95,612.59,613.22,613.20,"659,100"
1996-06-07,613.24,613.96,610.58,612.77,612.74,"670,500"
1996-06-10,612.77,613.47,609.02,611.69,611.67,"455,100"
1996-06-11,611.64,613.32,606.53,608.53,608.50,"661,100"
1996-06-12,608.53,608.61,596.06,596.10,596.07,"913,700"
1996-06-13,595.37,596.10,579.69,581.53,581.50,"871,900"
1996-06-14,581.62,592.52,577.89,592.36,592.34,"954,900"
1996-06-17,592.33,596.06,589.07,590.73,590.71,"666,600"
1996-06-18,590.84,591.52,584.67,588.23,588.21,"821,600"
1996-06-19,588.23,588.43,581.23,583.17,583.15,"684,200"
1996-06-20,583.17,583.99,577.19,580.67,580.65,"719,800"
1996-06-21,580.51,580.51,569.54,572.85,572.83,"668,500"
1996-06-24,572.98,578.77,572.98,578.77,578.75,"985,600"
1996-06-25,578.77,586.53,578.77,584.21,584.18,"767,700"
1996-06-26,584.21,596.61,584.21,592.78,592.76,"816,700"
1996-06-27,592.78,594.36,588.68,592.04,592.01,"1,419,900"
1996-06-28,592.38,594.26,591.59,594.26,594.24,"2,350,000"
1996-07-01,594.47,597.42,594.31,596.28,596.26,"940,800"
1996-07-02,596.27,596.33,592.68,594.41,594.38,"839,700"
1996-07-03,594.41,595.02,593.36,594.07,594.05,"1,416,100"
1996-07-04,594.07,595.29,584.50,588.61,588.59,"1,193,300"
1996-07-05,588.61,588.95,572.44,575.05,575.03,"1,272,800"
1996-07-08,575.04,575.04,566.86,573.83,573.81,"705,300"
1996-07-09,573.83,579.60,573.83,574.89,574.87,"1,016,900"
1996-07-10,574.89,579.52,574.89,577.96,577.93,"1,041,300"
1996-07-11,577.96,581.40,577.96,579.69,579.67,"1,208,800"
1996-07-12,579.69,579.95,578.24,579.95,579.92,"746,100"
1996-07-15,579.20,579.40,577.00,579.01,578.99,"866,700"
1996-07-16,578.80,578.80,571.90,573.33,573.30,"988,000"
1996-07-17,573.33,577.82,573.33,576.27,576.24,"1,387,200"
1996-07-18,576.27,579.32,575.77,576.33,576.31,"1,216,100"
1996-07-19,576.49,581.14,576.49,580.07,580.05,"1,473,000"
1996-07-22,580.33,582.91,578.11,579.76,579.74,"1,577,100"
1996-07-23,579.77,579.88,575.03,578.18,578.16,"1,525,800"
1996-07-24,578.18,579.19,571.07,571.73,571.70,"1,932,700"
1996-07-25,572.12,572.71,568.45,568.45,568.42,"1,924,200"
1996-07-26,568.72,569.37,560.12,561.31,561.29,"978,000"
1996-07-29,561.32,561.32,527.77,540.74,540.72,"1,750,800"
1996-07-30,541.09,543.19,531.27,533.48,533.46,"1,332,000"
1996-07-31,533.26,537.97,533.26,536.03,536.01,"1,025,700"
1996-08-01,536.12,549.29,536.03,548.94,548.91,"1,132,000"
1996-08-02,549.03,561.94,548.94,560.96,560.94,"1,208,200"
1996-08-05,560.96,568.77,560.96,562.83,562.81,"932,000"
1996-08-06,563.01,563.07,553.50,554.79,554.77,"1,322,400"
1996-08-07,554.72,556.11,552.00,553.94,553.92,"1,370,200"
1996-08-08,554.18,555.17,546.58,548.18,548.16,"1,314,600"
1996-08-09,547.30,547.71,545.45,547.71,547.69,"859,900"
1996-08-12,547.71,547.80,542.88,543.95,543.92,"772,400"
1996-08-13,543.96,544.15,536.54,537.51,537.49,"760,200"
1996-08-14,537.64,537.64,534.16,535.90,535.88,"780,000"
1996-08-15,535.84,536.22,530.89,532.41,532.39,"933,500"
1996-08-16,532.60,536.73,531.96,536.73,536.71,"1,956,700"
1996-08-19,536.73,539.60,536.15,537.08,537.06,"968,000"
1996-08-20,537.17,539.60,537.17,539.60,539.58,"1,120,900"
1996-08-21,539.60,542.78,539.60,542.20,542.18,"1,100,800"
1996-08-22,542.20,544.28,542.07,544.28,544.26,"1,114,200"
1996-08-23,544.77,549.21,544.77,549.21,549.19,"1,948,500"
1996-08-26,549.40,552.74,549.40,552.74,552.72,"1,464,800"
1996-08-27,552.82,552.91,548.28,549.52,549.50,"921,100"
1996-08-28,549.52,550.49,547.22,548.42,548.40,"1,100,100"
1996-08-29,548.46,550.03,547.02,550.03,550.01,"976,300"
1996-08-30,550.03,550.16,546.56,547.61,547.59,"1,040,900"
1996-09-02,547.61,550.32,543.83,545.02,545.00,"939,400"
1996-09-03,545.05,545.38,536.41,540.54,540.52,"997,700"
1996-09-04,540.86,546.00,540.86,546.00,545.98,"1,347,000"
1996-09-05,546.20,547.50,541.58,543.03,543.01,"1,210,400"
1996-09-06,543.03,543.75,541.94,543.75,543.73,"977,800"
1996-09-09,543.75,544.99,540.36,542.52,542.50,"1,046,200"
1996-09-10,542.70,545.28,542.52,545.11,545.09,"1,167,300"
1996-09-11,545.51,546.27,540.98,542.72,542.70,"1,252,200"
1996-09-12,542.72,546.46,542.68,546.46,546.44,"1,144,700"
1996-09-13,546.87,549.04,546.27,549.04,549.01,"1,571,000"
1996-09-16,550.76,556.08,550.76,554.40,554.38,"1,141,500"
1996-09-17,554.40,561.94,554.40,561.94,561.92,"1,272,600"
1996-09-18,561.94,562.46,555.79,559.70,559.68,"946,900"
1996-09-19,559.97,565.56,559.42,565.56,565.54,"1,439,600"
1996-09-20,565.62,568.99,565.62,568.99,568.97,"1,145,200"
1996-09-23,569.07,570.17,567.24,570.17,570.14,"958,400"
1996-09-24,570.27,570.62,566.79,569.77,569.74,"2,235,000"
1996-09-25,569.76,572.29,569.60,572.29,572.26,"1,969,100"
1996-09-26,572.29,574.50,569.53,571.26,571.24,"1,672,300"
1996-09-27,572.74,573.81,570.61,573.30,573.28,"1,622,100"
1996-09-30,573.33,574.70,572.59,573.94,573.92,"988,600"
1996-10-01,574.30,581.33,573.45,580.21,580.19,"1,704,000"
1996-10-02,580.57,589.31,580.57,589.31,589.28,"4,430,800"
1996-10-03,590.05,592.63,588.80,589.79,589.77,"1,783,400"
1996-10-04,590.20,590.55,586.23,588.35,588.33,"1,369,600"
1996-10-07,588.35,591.88,585.36,586.31,586.29,"1,126,100"
1996-10-08,586.31,586.31,573.11,574.78,574.76,"1,044,100"
1996-10-09,574.78,575.12,563.31,566.32,566.30,"914,300"
1996-10-10,566.32,569.05,565.89,567.93,567.91,"1,012,700"
1996-10-11,567.93,571.29,567.93,571.23,571.21,"1,231,200"
1996-10-14,571.23,572.43,569.13,570.98,570.95,"1,144,100"
1996-10-15,570.98,571.48,567.55,568.59,568.57,"835,800"
1996-10-16,568.59,568.74,564.41,565.78,565.76,"898,400"
1996-10-17,565.78,569.12,565.47,569.12,569.10,"1,182,400"
1996-10-18,569.12,572.35,569.12,570.20,570.18,"1,382,600"
1996-10-21,570.20,572.75,569.45,572.47,572.45,"879,600"
1996-10-22,572.50,573.67,569.48,571.81,571.78,"832,600"
1996-10-23,573.31,576.44,571.81,575.40,575.38,"1,469,000"
1996-10-24,575.40,576.84,574.54,575.89,575.86,"1,458,200"
1996-10-25,575.93,576.08,569.88,571.34,571.31,"917,600"
1996-10-28,571.34,571.90,565.40,567.27,567.25,"872,600"
1996-10-29,567.27,567.83,565.36,567.75,567.73,"857,000"
1996-10-30,567.93,568.99,566.96,568.86,568.84,"846,100"
1996-10-31,568.86,570.26,567.54,568.03,568.01,"1,031,500"
1996-11-01,568.03,570.66,567.87,570.66,570.64,"788,100"
1996-11-04,570.66,578.31,570.61,578.31,578.29,"753,500"
1996-11-05,578.32,584.14,578.22,583.87,583.85,"860,900"
1996-11-06,583.87,588.46,583.87,587.34,587.32,"1,114,100"
1996-11-07,587.35,598.07,587.35,594.59,594.57,"1,724,600"
1996-11-08,594.59,602.65,594.59,602.02,602.00,"1,352,500"
1996-11-11,602.03,604.17,600.09,601.13,601.11,"1,334,200"
1996-11-12,601.13,601.74,596.08,597.05,597.03,"1,111,800"
1996-11-13,597.37,597.51,591.90,595.49,595.47,"1,359,200"
1996-11-14,595.39,601.31,595.03,600.91,600.89,"1,264,000"
1996-11-15,600.91,616.91,600.91,616.89,616.87,"1,582,600"
1996-11-18,616.92,621.89,616.61,620.86,620.84,"1,755,900"
1996-11-19,620.86,620.95,613.38,615.21,615.18,"1,937,400"
1996-11-20,615.62,615.62,606.04,606.76,606.73,"1,569,100"
1996-11-21,607.08,607.08,601.70,602.99,602.96,"1,563,000"
1996-11-22,601.78,614.52,601.78,612.86,612.84,"4,620,400"
1996-11-25,612.86,628.24,612.86,628.24,628.21,"4,819,300"
1996-11-26,628.24,631.89,624.47,626.22,626.20,"2,670,400"
1996-11-27,626.24,626.68,618.82,620.27,620.25,"2,003,900"
1996-11-28,620.27,620.27,610.56,611.50,611.48,"1,375,500"
1996-11-29,611.46,613.82,610.68,613.01,612.99,"1,144,400"
1996-12-02,613.01,616.17,612.74,616.17,616.14,"995,100"
1996-12-03,616.17,620.81,615.67,620.81,620.78,"2,444,500"
1996-12-04,620.81,626.27,620.74,626.27,626.24,"1,538,600"
1996-12-05,626.55,634.41,626.27,634.30,634.27,"2,206,300"
1996-12-06,638.05,638.56,617.16,628.12,628.10,"3,382,700"
1996-12-09,628.12,634.58,628.12,634.58,634.55,"1,621,600"
1996-12-10,632.84,632.84,625.54,626.68,626.65,"1,905,100"
1996-12-11,624.44,632.63,624.44,626.57,626.55,"5,795,400"
1996-12-12,626.81,630.69,625.92,627.90,627.87,"2,207,800"
1996-12-13,627.48,628.00,623.16,624.46,624.43,"4,439,200"
1996-12-16,624.64,625.72,621.83,623.61,623.59,"1,155,500"
1996-12-17,623.70,624.52,623.13,623.80,623.78,"1,634,700"
1996-12-18,623.80,630.60,623.80,629.45,629.43,"2,352,600"
1996-12-19,629.47,631.13,626.62,628.32,628.29,"2,494,600"
1996-12-20,628.85,635.34,628.85,632.52,632.50,"1,949,200"
1996-12-23,632.80,636.05,631.84,633.07,633.05,"1,163,600"
1996-12-24,633.07,633.46,629.12,632.74,632.72,"1,060,500"
1996-12-26,632.74,632.85,629.22,632.50,632.47,"831,200"
1996-12-27,632.50,637.43,632.28,637.43,637.41,"2,316,800"
1997-01-02,637.43,638.90,634.14,638.10,638.08,"1,077,300"
1997-01-03,638.10,646.19,637.85,646.19,646.17,"975,400"
1997-01-06,646.25,654.13,646.25,653.96,653.93,"1,748,400"
1997-01-07,654.02,660.37,653.87,660.37,660.34,"1,542,000"
1997-01-08,660.47,663.04,658.24,662.21,662.18,"1,742,300"
1997-01-09,662.35,662.35,655.60,657.43,657.41,"1,933,900"
1997-01-10,657.46,658.26,656.08,657.87,657.84,"1,505,900"
1997-01-13,658.11,659.40,655.12,656.09,656.07,"1,335,200"
1997-01-14,656.15,656.65,654.08,656.65,656.63,"1,834,400"
1997-01-15,656.89,656.89,654.10,656.07,656.04,"2,124,800"
1997-01-16,656.59,659.75,655.60,658.70,658.68,"2,619,000"
1997-01-17,658.55,664.31,658.55,663.97,663.95,"2,355,900"
1997-01-20,664.22,674.13,663.97,674.13,674.10,"2,120,100"
1997-01-21,674.49,680.88,674.49,680.88,680.85,"3,757,900"
1997-01-22,680.88,687.65,680.88,686.11,686.09,"4,001,600"
1997-01-23,686.28,688.48,683.62,684.98,684.96,"3,732,100"
1997-01-24,685.32,685.46,678.91,678.91,678.88,"3,010,400"
1997-01-27,679.12,685.66,678.87,684.98,684.96,"2,241,300"
1997-01-28,684.98,691.49,684.98,689.97,689.95,"2,493,100"
1997-01-29,690.31,695.98,689.97,691.34,691.31,"3,316,500"
1997-01-30,691.23,692.83,685.58,687.29,687.27,"2,772,600"
1997-01-31,687.87,692.93,687.87,691.12,691.09,"2,637,700"
1997-02-03,691.12,692.34,685.52,687.47,687.44,"1,748,300"
1997-02-04,687.81,688.89,677.14,680.33,680.31,"1,818,400"
1997-02-05,680.33,687.65,680.19,686.86,686.83,"1,713,600"
1997-02-06,687.11,694.28,685.74,694.28,694.25,"1,289,900"
1997-02-12,694.44,701.05,694.28,701.05,701.03,"1,703,200"
1997-02-13,701.05,707.37,701.05,707.37,707.34,"2,317,800"
1997-02-14,707.37,710.43,700.71,704.48,704.45,"2,462,900"
1997-02-17,704.48,706.54,701.28,701.77,701.74,"1,732,300"
1997-02-18,701.89,703.11,694.14,695.22,695.19,"1,893,800"
1997-02-19,695.04,697.67,693.42,694.88,694.86,"2,130,400"
1997-02-20,694.88,698.86,693.99,698.67,698.64,"2,021,200"
1997-02-21,698.74,700.23,695.66,696.49,696.47,"1,923,600"
1997-02-24,697.84,699.71,695.76,697.37,697.34,"2,381,700"
1997-02-25,697.37,701.31,697.04,701.31,701.28,"2,720,100"
1997-02-26,701.22,712.61,701.22,712.61,712.58,"2,892,600"
1997-02-27,713.11,717.47,707.53,709.92,709.89,"3,348,500"
1997-02-28,709.92,709.92,702.32,705.37,705.35,"2,005,800"
1997-03-03,705.78,706.66,698.14,700.11,700.08,"1,834,000"
1997-03-04,700.11,701.61,692.30,695.52,695.50,"2,657,100"
1997-03-05,696.55,696.55,679.49,686.16,686.13,"2,498,400"
1997-03-06,686.16,689.39,682.63,683.11,683.08,"2,564,500"
1997-03-07,683.64,684.70,680.83,683.81,683.78,"1,748,100"
1997-03-10,683.81,688.73,683.59,688.05,688.02,"1,514,500"
1997-03-11,688.68,691.88,684.95,687.93,687.91,"2,149,000"
1997-03-12,687.93,688.88,679.21,682.61,682.58,"1,802,600"
1997-03-13,683.13,683.13,667.06,669.99,669.96,"2,084,000"
1997-03-14,669.10,669.99,663.07,666.84,666.82,"2,061,900"
1997-03-17,667.31,671.70,667.31,670.94,670.91,"1,212,000"
1997-03-18,664.67,670.94,656.07,659.44,659.42,"2,352,700"
1997-03-19,659.44,663.17,657.13,663.17,663.15,"1,608,100"
1997-03-20,664.84,668.76,660.96,663.13,663.11,"2,054,700"
1997-03-21,663.47,664.04,653.97,656.11,656.08,"1,858,800"
1997-03-24,656.14,656.49,646.94,649.62,649.59,"1,357,900"
1997-03-25,650.37,657.29,649.62,657.29,657.26,"1,540,500"
1997-03-26,657.29,661.42,656.76,659.35,659.33,"1,961,500"
1997-03-27,659.39,662.24,658.11,662.24,662.21,"3,061,800"
1997-04-01,662.24,662.24,649.08,652.01,651.98,"1,454,000"
1997-04-02,652.01,653.29,648.42,650.88,650.85,"1,752,500"
1997-04-03,648.23,650.88,638.45,641.62,641.60,"1,576,000"
1997-04-04,641.83,642.46,634.97,637.43,637.40,"1,677,400"
1997-04-07,637.43,639.15,633.28,636.64,636.62,"1,414,800"
1997-04-08,636.64,638.22,635.39,638.22,638.20,"1,810,900"
1997-04-10,638.55,639.07,632.75,635.56,635.53,"1,861,600"
1997-04-11,635.81,637.15,633.25,637.15,637.12,"1,748,800"
1997-04-14,637.15,637.15,633.11,635.17,635.14,"2,044,800"
1997-04-15,635.17,635.92,630.07,631.27,631.25,"1,858,500"
1997-04-16,631.91,635.18,630.15,632.82,632.79,"1,870,100"
1997-04-17,632.82,637.92,632.21,637.59,637.57,"1,398,200"
1997-04-21,637.59,643.38,637.59,642.26,642.23,"1,427,800"
1997-04-22,642.28,646.24,642.26,646.24,646.22,"2,082,300"
1997-04-23,646.34,651.45,646.34,651.45,651.42,"2,557,900"
1997-04-24,651.50,652.98,648.86,652.98,652.96,"2,574,500"
1997-04-25,653.14,654.20,649.81,652.48,652.45,"2,685,300"
1997-04-28,653.78,656.53,652.48,656.53,656.50,"3,854,400"
1997-04-29,656.79,657.54,645.07,647.23,647.20,"3,258,800"
1997-04-30,647.58,652.05,647.58,652.05,652.02,"2,248,300"
1997-05-01,652.51,652.97,646.46,650.46,650.43,"3,166,400"
1997-05-02,650.96,650.96,644.53,647.89,647.87,"1,995,300"
1997-05-05,647.89,652.79,647.66,652.79,652.76,"1,703,300"
1997-05-06,652.85,659.60,652.85,659.60,659.58,"1,940,200"
1997-05-07,659.65,666.84,659.65,666.84,666.82,"2,601,900"
1997-05-09,666.94,673.69,666.94,673.69,673.66,"2,798,000"
1997-05-12,675.87,677.11,672.83,675.81,675.79,"2,806,500"
1997-05-13,675.86,677.35,671.67,672.86,672.84,"3,182,400"
1997-05-14,673.16,673.58,667.81,670.29,670.26,"2,866,500"
1997-05-15,670.28,670.39,655.01,656.99,656.96,"2,568,800"
1997-05-16,656.99,657.40,654.68,657.07,657.05,"3,148,600"
1997-05-19,657.02,657.02,650.50,652.55,652.52,"1,402,900"
1997-05-20,652.42,655.81,651.34,652.83,652.80,"2,133,700"
1997-05-21,652.97,655.44,652.15,654.09,654.07,"2,436,100"
1997-05-23,654.02,658.52,652.05,658.52,658.50,"1,503,600"
1997-05-26,658.83,663.20,658.05,663.20,663.17,"1,637,200"
1997-05-27,663.21,668.85,663.15,668.85,668.82,"1,822,900"
1997-05-28,668.77,672.50,668.01,672.50,672.47,"2,604,400"
1997-05-29,672.50,689.50,672.50,689.50,689.47,"3,783,100"
1997-05-30,690.31,699.72,690.31,696.03,696.00,"4,198,000"
1997-06-02,696.12,701.75,696.12,699.73,699.70,"3,298,000"
1997-06-03,699.82,701.59,694.87,698.40,698.37,"2,862,600"
1997-06-04,698.61,698.64,690.52,693.54,693.51,"3,108,200"
1997-06-05,693.59,693.59,689.65,691.98,691.96,"3,045,100"
1997-06-06,692.16,696.15,692.16,695.02,694.99,"2,430,000"
1997-06-09,695.09,696.08,690.57,692.50,692.48,"1,753,500"
1997-06-10,692.50,693.33,689.67,689.77,689.74,"1,865,800"
1997-06-11,689.77,693.04,686.87,693.04,693.01,"3,096,700"
1997-06-12,692.99,695.22,691.73,695.22,695.19,"1,869,000"
1997-06-13,695.42,698.62,695.34,698.62,698.59,"2,328,200"
1997-06-16,698.70,705.29,698.62,705.29,705.26,"3,177,700"
1997-06-17,706.00,707.85,705.08,705.08,705.06,"2,894,100"
1997-06-18,705.13,710.99,705.03,710.79,710.76,"2,671,500"
1997-06-19,710.85,711.05,706.08,708.45,708.42,"3,341,000"
1997-06-20,708.32,712.22,707.56,712.22,712.20,"3,520,700"
1997-06-23,712.26,719.79,712.26,719.64,719.61,"2,354,200"
1997-06-24,719.60,719.60,711.42,713.39,713.36,"2,266,900"
1997-06-25,713.47,714.75,708.67,712.49,712.47,"3,302,800"
1997-06-26,712.60,713.11,708.48,709.41,709.38,"3,349,800"
1997-06-27,709.51,716.83,709.51,716.83,716.80,"4,488,800"
1997-06-30,717.00,724.56,715.16,724.56,724.53,"3,531,200"
